Flow ID	 Source IP	 Source Port	 Destination IP	 Destination Port	 Protocol	 Timestamp	 Flow Duration	 Total Fwd Packets	 Total Backward Packets	Total Length of Fwd Packets	 Total Length of Bwd Packets	 Fwd Packet Length Max	 Fwd Packet Length Min	 Fwd Packet Length Mean	 Fwd Packet Length Std	Bwd Packet Length Max	 Bwd Packet Length Min	 Bwd Packet Length Mean	 Bwd Packet Length Std	Flow Bytes/s	 Flow Packets/s	 Flow IAT Mean	 Flow IAT Std	 Flow IAT Max	 Flow IAT Min	Fwd IAT Total	 Fwd IAT Mean	 Fwd IAT Std	 Fwd IAT Max	 Fwd IAT Min	Bwd IAT Total	 Bwd IAT Mean	 Bwd IAT Std	 Bwd IAT Max	 Bwd IAT Min	Fwd PSH Flags	 Bwd PSH Flags	 Fwd URG Flags	 Bwd URG Flags	 Fwd Header Length	 Bwd Header Length	Fwd Packets/s	 Bwd Packets/s	 Min Packet Length	 Max Packet Length	 Packet Length Mean	 Packet Length Std	 Packet Length Variance	FIN Flag Count	 SYN Flag Count	 RST Flag Count	 PSH Flag Count	 ACK Flag Count	 URG Flag Count	 CWE Flag Count	 ECE Flag Count	 Down/Up Ratio	 Average Packet Size	 Avg Fwd Segment Size	 Avg Bwd Segment Size	 Fwd Header Length_1	Fwd Avg Bytes/Bulk	 Fwd Avg Packets/Bulk	 Fwd Avg Bulk Rate	 Bwd Avg Bytes/Bulk	 Bwd Avg Packets/Bulk	Bwd Avg Bulk Rate	Subflow Fwd Packets	 Subflow Fwd Bytes	 Subflow Bwd Packets	 Subflow Bwd Bytes	Init_Win_bytes_forward	 Init_Win_bytes_backward	 act_data_pkt_fwd	 min_seg_size_forward	Active Mean	 Active Std	 Active Max	 Active Min	Idle Mean	 Idle Std	 Idle Max	 Idle Min	 Label
192.168.10.14-23.50.69.163-49488-80-6	23.50.69.163	80	192.168.10.14	49488	6	03.07.2017 08:58	1	2	0	12.0	0.0	6.0	6.0	6.0	0.0	0	0	0	0	1.2E7	2000000.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0	0	0	0	0	0	0	0	0	40	0	2000000.0	0.0	6.0	6.0	6.0	0.0	0.0	0	0	0	0	1	1	0	0	0.0	9.0	6.0	0.0	40	0	0	0	0	0	0	2	12	0	0	913	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
192.168.10.14-23.50.69.163-49488-80-6	23.50.69.163	80	192.168.10.14	49488	6	03.07.2017 08:58	1	2	0	12.0	0.0	6.0	6.0	6.0	0.0	0	0	0	0	1.2E7	2000000.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0	0	0	0	0	0	0	0	0	40	0	2000000.0	0.0	6.0	6.0	6.0	0.0	0.0	0	0	0	0	1	1	0	0	0.0	9.0	6.0	0.0	40	0	0	0	0	0	0	2	12	0	0	913	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.25-389-49152-6	192.168.10.25	49152	192.168.10.3	389	6	03.07.2017 08:58	224644	5	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.1604138102954	37440.66666666667	91610.5957292423	224440.0	3.0	224644.0	56161.0	112186.01760469083	224440.0	3.0	3.0	3.0	0.0	3.0	3.0	0	0	0	0	184	80	22.257438435925284	8.902975374370113	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	184	0	0	0	0	0	0	5	0	2	0	65535	8192	0	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.25-389-49153-6	192.168.10.25	49153	192.168.10.3	389	6	03.07.2017 08:58	1224	11	5	92.0	5820.0	39.0	0.0	8.363636363636363	15.396575770428484	2910.0	0.0	1164.0	1217.3504014867701	4830065.359477124	13071.8954248366	81.6	176.77419010057517	683.0	1.0	1224.0	122.39999999999999	225.7487295399221	683.0	1.0	358.0	89.5	165.72768829217	338.0	3.0	0	0	0	0	376	176	8986.928104575163	4084.9673202614376	0.0	2910.0	347.7647058823529	815.8355785184111	665587.6911764706	0	0	0	1	0	0	0	0	0.0	369.5	8.363636363636363	1164.0	376	0	0	0	0	0	0	11	92	5	5820	65535	2081	4	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.9-123-123-17	192.168.10.9	123	192.168.10.3	123	17	03.07.2017 08:56	65511209	6	6	288.0	288.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	8.792388490342166	0.18317476021546178	5955564.454545455	1.925808120744364E7	6.4004884E7	3.0	6.5511097E7	1.31022194E7	2.8462969581439868E7	6.4004961E7	3.0	6.5511105E7	1.3102221E7	2.84629880129259E7	6.4004995E7	3.0	0	0	0	0	120	120	0.09158738010773089	0.09158738010773089	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	52.0	48.0	48.0	120	0	0	0	0	0	0	6	288	6	288	-1	-1	5	20	1506210.0	0.0	1506210.0	1506210.0	6.4004884E7	0.0	6.4004884E7	6.4004884E7	BENIGN
192.168.10.3-192.168.10.25-389-49154-6	192.168.10.25	49154	192.168.10.3	389	6	03.07.2017 08:59	1829	5	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3827.227993439038	304.83333333333337	645.217921842432	1620.0	2.0	1829.0	457.25	777.9157516509526	1620.0	2.0	4.0	4.0	0.0	4.0	4.0	0	0	0	0	184	80	2733.734281027884	1093.4937124111536	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	184	0	0	0	0	0	0	5	0	2	0	65535	8192	0	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.25-3268-49156-6	192.168.10.25	49156	192.168.10.3	3268	6	03.07.2017 08:59	1403	5	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4989.308624376336	233.83333333333331	498.8143609266544	1251.0	3.0	1403.0	350.75	601.4479057518892	1251.0	4.0	3.0	3.0	0.0	3.0	3.0	0	0	0	0	184	80	3563.791874554526	1425.5167498218104	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	184	0	0	0	0	0	0	5	0	2	0	65535	8192	0	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.25-389-49159-6	192.168.10.25	49159	192.168.10.3	389	6	03.07.2017 08:59	2489	19	12	298.0	738.0	64.0	0.0	15.684210526315788	24.00937925889924	144.0	0.0	61.5	62.39390995922599	416231.41824025713	12454.80112494978	82.96666666666667	219.44812965526816	1227.0	1.0	2489.0	138.27777777777777	277.26071942478205	1227.0	3.0	2433.0	221.1818181818182	433.08239820658105	1454.0	1.0	0	0	0	0	632	352	7633.587786259543	4821.213338690237	0.0	144.0	32.37499999999999	47.42379285793428	2249.0161290322585	0	0	0	1	0	0	0	0	0.0	33.41935483870968	15.68421052631579	61.5	632	0	0	0	0	0	0	19	298	12	738	65535	0	8	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.25-389-49158-6	192.168.10.25	49158	192.168.10.3	389	6	03.07.2017 08:59	156516	17	8	284.0	714.0	64.0	0.0	16.705882352941178	25.25807966246235	144.0	0.0	89.25	58.96912024828879	6376.344910424494	159.72807891844926	6521.5	31610.351905115156	154927.0	3.0	156516.0	9782.25	38705.39937786459	154927.0	4.0	1374.0	196.28571428571428	252.74342344606734	609.0	3.0	0	0	0	0	568	272	108.61509366454548	51.11298525390376	0.0	144.0	38.38461538461538	50.87638110013481	2588.406153846154	0	0	0	1	0	0	0	0	0.0	39.92	16.705882352941178	89.25	568	0	0	0	0	0	0	17	284	8	714	65535	2081	6	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.12-88-60508-6	192.168.10.12	60508	192.168.10.3	88	6	03.07.2017 08:59	1151	9	6	3130.0	3124.0	1565.0	0.0	347.77777777777777	690.100133636014	1562.0	0.0	520.6666666666666	806.6133315701313	5433536.055603824	13032.145960034753	82.21428571428572	210.73832792622903	810.0	2.0	1151.0	143.875	323.39910658945416	939.0	2.0	1049.0	209.8	339.2723095096327	810.0	3.0	0	0	0	0	304	208	7819.287576020852	5212.858384013902	0.0	1565.0	390.875	699.218885614512	488907.05	0	0	0	1	0	0	0	0	0.0	416.93333333333334	347.77777777777777	520.6666666666666	304	0	0	0	0	0	0	9	3130	6	3124	29200	2081	2	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.12-224.0.0.251-5353-5353-17	192.168.10.12	5353	224.0.0.251	5353	17	03.07.2017 08:57	113976922	267	0	20447.0	0.0	153.0	37.0	76.58052434456935	44.14062536080371	0	0	0	0	179.3959657903378	2.342579491662356	428484.66917293234	3701805.225410001	4.8523116E7	0.0	1.13976922E8	428484.66917293234	3701805.225410001	4.8523116E7	0.0	0	0	0	0	0	0	0	0	0	5078	0	2.342579491662356	0.0	37.0	153.0	76.64925373134318	44.07225212852977	1942.363407680697	0	0	0	0	0	0	0	0	0.0	76.93632958801498	76.58052434456928	0.0	5078	0	0	0	0	0	0	267	20447	0	0	-1	-1	266	0	2745981.5	5491934.333333353	1.0983883E7	14.0	2.5498178E7	1.883304647210141E7	4.8523116E7	5463561.0	BENIGN
192.168.10.50-91.189.95.83-42368-80-6	192.168.10.50	42368	91.189.95.83	80	6	03.07.2017 08:59	1048289	7	4	438.0	432.0	221.0	0.0	62.57142857142857	106.86729643637031	216.0	0.0	108.0	124.70765814495917	829.9238091785758	10.493289541338314	104828.9	220810.89726100728	721217.0	59.0	1048289.0	174714.83333333334	273449.83438533416	721217.0	143.0	189483.0	63161.0	54389.86814655833	95094.0	360.0	0	0	0	0	232	136	6.677547889942564	3.8157416513957507	0.0	221.0	72.5	107.09681261703017	11469.727272727272	0	0	0	1	0	0	0	0	0.0	79.0909090909091	62.57142857142857	108.0	232	0	0	0	0	0	0	7	438	4	432	29200	66	2	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.50-91.189.88.161-33542-80-6	192.168.10.50	33542	91.189.88.161	80	6	03.07.2017 08:59	1082649	52	53	217.0	102458.0	217.0	0.0	4.1730769230769225	30.092485645218673	4344.0	0.0	1933.1698113207544	854.4874697701508	94836.83077340855	96.98434118537033	10410.086538461539	61991.56370087641	606247.0	1.0	1082649.0	21228.41176470588	87670.62622730066	606247.0	1.0	381758.0	7341.500000000001	25015.091936041877	95210.0	1.0	0	0	0	0	1672	1704	48.030340396564355	48.95400078880598	0.0	4344.0	968.632075471698	1140.7150750252829	1301230.8823899368	0	0	0	1	0	0	0	0	1.0	977.8571428571429	4.173076923076923	1933.1698113207547	1672	0	0	0	0	0	0	52	217	53	102458	29200	237	1	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.50-91.189.92.191-58364-80-6	192.168.10.50	58364	91.189.92.191	80	6	03.07.2017 08:59	1084750	5	3	210.0	110.0	210.0	0.0	42.0	93.91485505499116	110.0	0.0	36.666666666666664	63.50852961085883	294.9988476607513	7.3749711915187826	154964.2857142857	329191.51064171054	894653.0	61.0	1084750.0	271187.5	418035.865739213	894653.0	210.0	95342.0	47671.0	66705.62531001415	94839.0	503.0	0	0	0	0	168	104	4.609356994699239	2.7656141968195436	0.0	210.0	35.55555555555556	74.85170524295206	5602.777777777777	0	0	0	1	0	0	0	0	0.0	40.0	42.0	36.666666666666664	168	0	0	0	0	0	0	5	210	3	110	29200	118	1	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.50-91.189.88.161-33544-80-6	192.168.10.50	33544	91.189.88.161	80	6	03.07.2017 08:59	1073099	88	101	648.0	205141.0	220.0	0.0	7.363636363636363	39.428731521360035	4344.0	0.0	2031.0990099009905	850.0668738981716	191770.74994944548	176.12540874607095	5707.973404255323	30182.100707842157	354691.0	0.0	1073099.0	12334.471264367814	43612.02082044318	354691.0	2.0	580358.0	5803.580000000001	20374.089857433824	96038.0	1.0	0	0	0	0	2824	3240	82.00548132092193	94.11992742514903	0.0	4344.0	1083.100000000001	1186.727769739505	1408322.7994708994	0	0	0	1	0	0	0	0	1.0	1088.8306878306878	7.363636363636363	2031.09900990099	2824	0	0	0	0	0	0	88	648	101	205141	29200	254	3	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.50-52.216.32.171-50942-443-6	192.168.10.50	50942	52.216.32.171	443	6	03.07.2017 08:59	8439803	26	30	831.0	29479.0	249.0	0.0	31.961538461538467	63.51156163674816	2864.0	0.0	982.6333333333333	945.5032771632452	3591.3160532301526	6.6352259643975104	153450.96363636362	847487.6334108552	6000678.0	1.0	6426835.0	257073.4	1196848.8298427667	6000922.0	3.0	8389185.0	289282.2413793103	1159789.0550501186	6000678.0	1.0	0	0	0	0	540	612	3.0806406263274155	3.554585338070095	0.0	2864.0	531.7543859649124	833.4769317379747	694683.7957393486	0	0	0	1	0	0	0	0	1.0	541.25	31.96153846153846	982.6333333333333	540	0	0	0	0	0	0	26	831	30	29479	29200	70	25	20	426053.0	0.0	426053.0	426053.0	6000678.0	0.0	6000678.0	6000678.0	BENIGN
152.2.133.52-192.168.10.12-123-123-17	192.168.10.12	123	152.2.133.52	123	17	03.07.2017 08:57	67037196	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	11.456326425108832	0.2386734671897673	4469146.4	1.4271655254051222E7	5.5956316E7	44916.0	6.6990997E7	9570142.42857143	2.0477635556268364E7	5.6001261E7	992873.0	6.699109E7	9570155.714285715	2.0478190735722363E7	5.6002515E7	991683.0	0	0	0	0	160	160	0.11933673359488366	0.11933673359488366	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	160	0	0	0	0	0	0	8	384	8	384	-1	-1	7	8	1.1034681E7	0.0	1.1034681E7	1.1034681E7	5.5956316E7	0.0	5.5956316E7	5.5956316E7	BENIGN
192.168.10.12-45.79.11.217-123-123-17	192.168.10.12	123	45.79.11.217	123	17	03.07.2017 08:57	68045057	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	11.28663908680391	0.23513831430841478	4536337.133333334	1.4525054245752405E7	5.6943904E7	57451.0	6.79875E7	9712500.0	2.0855822504065815E7	5.7001355E7	989295.0	6.7987529E7	9712504.142857142	2.0855866883956544E7	5.7001461E7	989348.0	0	0	0	0	160	160	0.11756915715420739	0.11756915715420739	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	160	0	0	0	0	0	0	8	384	8	384	-1	-1	7	8	1.1043596E7	0.0	1.1043596E7	1.1043596E7	5.6943904E7	0.0	5.6943904E7	5.6943904E7	BENIGN
192.168.10.12-91.189.89.198-123-123-17	192.168.10.12	123	91.189.89.198	123	17	03.07.2017 08:57	70053281	3	3	144.0	144.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	4.111156478166954	0.08564909329514488	1.40106562E7	2.959271260702697E7	6.6904116E7	93919.0	6.9959076E7	3.4979538E7	4.5281158167189054E7	6.6998152E7	2960924.0	6.9959362E7	3.4979681E7	4.528119493674167E7	6.6998321E7	2961041.0	0	0	0	0	72	72	0.04282454664757244	0.04282454664757244	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	56.0	48.0	48.0	72	0	0	0	0	0	0	3	144	3	144	-1	-1	2	20	3054960.0	0.0	3054960.0	3054960.0	6.6904116E7	0.0	6.6904116E7	6.6904116E7	BENIGN
192.168.10.12-199.199.208.25-123-123-17	192.168.10.12	123	199.199.208.25	123	17	03.07.2017 08:57	70052323	9	9	432.0	432.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	12.33363810076648	0.25695079376596835	4120724.882352941	1.3643811129351698E7	5.6950908E7	50355.0	7.0001903E7	8750237.875	1.9499446455277286E7	5.7001263E7	1007294.0	7.0001809E7	8750226.125	1.949947836438593E7	5.7001328E7	1007146.0	0	0	0	0	192	192	0.12847539688298418	0.12847539688298418	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.666666666666664	48.0	48.0	192	0	0	0	0	0	0	9	432	9	432	-1	-1	8	8	1.3050995E7	0.0	1.3050995E7	1.3050995E7	5.6950908E7	0.0	5.6950908E7	5.6950908E7	BENIGN
192.168.10.12-204.11.201.12-123-123-17	192.168.10.12	123	204.11.201.12	123	17	03.07.2017 08:57	69066158	9	9	432.0	432.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	12.509744642231293	0.2606196800464853	4062715.1764705884	1.364127762428825E7	5.6905E7	96111.0	6.8969822E7	8621227.75	1.9553859788996704E7	5.7001352E7	971635.0	6.8969976E7	8621247.0	1.9553846357134737E7	5.7001336E7	971844.0	0	0	0	0	192	192	0.13030984002324264	0.13030984002324264	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.666666666666664	48.0	48.0	192	0	0	0	0	0	0	9	432	9	432	-1	-1	8	8	1.2064822E7	0.0	1.2064822E7	1.2064822E7	5.6905E7	0.0	5.6905E7	5.6905E7	BENIGN
192.168.10.3-192.168.10.12-123-123-17	192.168.10.12	123	192.168.10.3	123	17	03.07.2017 08:57	67987663	6	6	288.0	288.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	8.472125303086239	0.1765026104809633	6180696.636363637	2.0170719834626265E7	6.6991029E7	3.0	6.7987529E7	1.35975058E7	2.985104981414247E7	6.6991109E7	3.0	6.7987515E7	1.3597503E7	2.985108113741946E7	6.6991163E7	3.0	0	0	0	0	168	168	0.08825130524048165	0.08825130524048165	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	52.0	48.0	48.0	168	0	0	0	0	0	0	6	288	6	288	-1	-1	5	20	996497.0	0.0	996497.0	996497.0	6.6991029E7	0.0	6.6991029E7	6.6991029E7	BENIGN
192.168.10.12-108.61.56.35-123-123-17	192.168.10.12	123	108.61.56.35	123	17	03.07.2017 08:57	68014799	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	11.2916602164773	0.23524292117661041	4534319.933333334	1.4536940628124133E7	5.6977668E7	23512.0	6.7991012E7	9713001.714285715	2.0855544357532825E7	5.7001279E7	992802.0	6.7991054E7	9713007.714285715	2.0855620655982357E7	5.7001455E7	992612.0	0	0	0	0	160	160	0.11762146058830521	0.11762146058830521	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	160	0	0	0	0	0	0	8	384	8	384	-1	-1	7	8	1.1013344E7	0.0	1.1013344E7	1.1013344E7	5.6977668E7	0.0	5.6977668E7	5.6977668E7	BENIGN
192.168.10.12-96.126.105.86-123-123-17	192.168.10.12	123	96.126.105.86	123	17	03.07.2017 08:57	72994028	9	9	432.0	432.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	11.836584768277207	0.24659551600577514	4293766.352941177	1.4124442769075507E7	5.8976269E7	23583.0	7.2970218E7	9121277.25	2.0154565688575044E7	5.9001278E7	1979154.0	7.297001E7	9121251.25	2.0154091725816876E7	5.9000079E7	1978719.0	0	0	0	0	192	192	0.12329775800288757	0.12329775800288757	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.666666666666664	48.0	48.0	192	0	0	0	0	0	0	9	432	9	432	-1	-1	8	8	1.3993949E7	0.0	1.3993949E7	1.3993949E7	5.8976269E7	0.0	5.8976269E7	5.8976269E7	BENIGN
192.168.10.12-216.218.254.202-123-123-17	192.168.10.12	123	216.218.254.202	123	17	03.07.2017 08:57	72018466	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.663931664415067	0.22216524300864723	4801231.066666667	1.4741424973018764E7	5.7920399E7	80806.0	7.1937445E7	1.0276777857142856E7	2.105692594376531E7	5.8001243E7	1989417.0	7.1937409E7	1.0276772714285713E7	2.1057005338545617E7	5.800142E7	1989170.0	0	0	0	0	160	160	0.11108262150432362	0.11108262150432362	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	160	0	0	0	0	0	0	8	384	8	384	-1	-1	7	8	1.4017046E7	0.0	1.4017046E7	1.4017046E7	5.7920399E7	0.0	5.7920399E7	5.7920399E7	BENIGN
129.6.15.28-192.168.10.12-123-123-17	192.168.10.12	123	129.6.15.28	123	17	03.07.2017 08:57	72017628	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.664055750350455	0.22216782813230115	4801175.2	1.4501066571386043E7	5.6970996E7	30160.0	7.1987468E7	1.0283924E7	2.0630588302222818E7	5.7001215E7	1993119.0	7.1987277E7	1.0283896714285715E7	2.063057075499167E7	5.7001156E7	1993184.0	0	0	0	0	160	160	0.11108391406615058	0.11108391406615058	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	160	0	0	0	0	0	0	8	384	8	384	-1	-1	7	8	1.5016472E7	0.0	1.5016472E7	1.5016472E7	5.6970996E7	0.0	5.6970996E7	5.6970996E7	BENIGN
192.168.10.3-65.55.44.109-51856-443-6	192.168.10.3	51856	65.55.44.109	443	6	03.07.2017 08:58	60326922	11	9	6529.0	4233.0	2741.0	0.0	593.5454545454545	877.1292223653666	1460.0	0.0	470.3333333333333	624.2521525793884	178.3946477494741	0.33152694248183256	3175101.1578947366	1.3753900669006966E7	5.9971485E7	2.0	6.0326922E7	6032692.2	1.895225548467242E7	5.9971485E7	2.0	277055.0	34631.875	35399.77044492763	97723.0	48.0	0	0	0	0	232	192	0.1823398183650079	0.14918712411682464	0.0	2741.0	512.4761904761905	747.0606815411729	558099.6619047618	0	0	1	1	0	0	0	1	0.0	538.1	593.5454545454545	470.3333333333333	232	0	0	0	0	0	0	11	6529	9	4233	8192	508	10	20	0	0	0	0	0	0	0	0	BENIGN
192.168.10.12-208.75.89.4-123-123-17	192.168.10.12	123	208.75.89.4	123	17	03.07.2017 08:57	73069201	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.510584343189956	0.21897050714979077	4871280.066666666	1.4999789035354786E7	5.8923754E7	77412.0	7.2991062E7	1.042729457142857E7	2.1431947760880664E7	5.9001166E7	1996473.0	7.2991329E7	1.0427332714285715E7	2.143224762338772E7	5.9001893E7	1996528.0	0	0	0	0	172	172	0.10948525357489539	0.10948525357489539	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	172	0	0	0	0	0	0	8	384	8	384	-1	-1	7	8	1.4067308E7	0.0	1.4067308E7	1.4067308E7	5.8923754E7	0.0	5.8923754E7	5.8923754E7	BENIGN
192.168.10.12-72.5.72.15-123-123-17	192.168.10.12	123	72.5.72.15	123	17	03.07.2017 08:57	74071787	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.368320127068083	0.2160066693139184	4938119.133333334	1.4996269242609419E7	5.8920321E7	80678.0	7.3991109E7	1.057015842857143E7	2.1385275229140032E7	5.9001168E7	1992945.0	7.3990495E7	1.0570070714285713E7	2.1385230333158527E7	5.9000999E7	1992833.0	0	0	0	0	172	172	0.1080033346569592	0.1080033346569592	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	172	0	0	0	0	0	0	8	384	8	384	-1	-1	7	8	1.5070788E7	0.0	1.5070788E7	1.5070788E7	5.8920321E7	0.0	5.8920321E7	5.8920321E7	BENIGN
192.168.10.12-208.79.89.249-123-123-17	192.168.10.12	123	208.79.89.249	123	17	03.07.2017 08:57	74071364	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.368379337526443	0.21600790286513422	4938090.933333334	1.499721363506874E7	5.8922769E7	77702.0	7.3991115E7	1.0570159285714285E7	2.1385358429200884E7	5.9001168E7	1989384.0	7.3993293E7	1.057047042857143E7	2.138604338247638E7	5.9003018E7	1988835.0	0	0	0	0	172	172	0.10800395143256711	0.10800395143256711	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	172	0	0	0	0	0	0	8	384	8	384	-1	-1	7	8	1.5068346E7	0.0	1.5068346E7	1.5068346E7	5.8922769E7	0.0	5.8922769E7	5.8922769E7	BENIGN
192.168.10.50-224.0.0.251-5353-5353-17	192.168.10.50	5353	224.0.0.251	5353	17	03.07.2017 08:57	63509408	291	0	22687.0	0.0	157.0	37.0	77.96219931271479	44.47837848199644	0	0	0	0	357.2226653411728	4.581998308030205	218997.95862068966	1604908.4888666237	2.2231954E7	0.0	6.3509408E7	218997.95862068966	1604908.4888666237	2.2231954E7	0.0	0	0	0	0	0	0	0	0	0	-1929349973	0	4.581998308030205	0.0	37.0	157.0	77.84931506849311	44.44377002108767	1975.2486936873315	0	0	0	0	0	0	0	0	0.0	78.11683848797252	77.96219931271477	0.0	-1929349973	0	0	0	0	0	0	291	22687	0	0	-1	-1	290	-83885313	3605349.75	3615972.643148486	7001963.0	14.0	1.227199875E7	6655840.366659313	2.2231954E7	8502074.0	BENIGN
192.168.10.3-192.168.10.50-3268-56772-6	192.168.10.50	56772	192.168.10.3	3268	6	03.07.2017 08:57	96404610	58	33	12242.0	8238.0	1337.0	0.0	211.0689655172414	287.2534098598379	3069.0	0.0	249.6363636363636	619.0707157800016	212.43797366121805	0.9439382618735763	1071162.3333333333	6080703.783902428	5.4036735E7	1.0	9.640461E7	1691308.9473684214	7595800.474263699	5.4036735E7	1.0	9.6404438E7	3012638.6875	1.0006266285334524E7	5.403711E7	2.0	0	0	0	0	1872	1072	0.6016309800952464	0.34230728177832986	0.0	3069.0	222.60869565217385	432.83712533285757	187347.97706641187	0	0	0	1	0	0	0	0	0.0	225.05494505494505	211.06896551724137	249.63636363636363	1872	0	0	0	0	0	0	58	12242	33	8238	29200	2078	30	32	3124660.0	3965763.0781365815	8266119.0	386.0	2.097639875E7	2.2989420727568414E7	5.4036735E7	5025593.0	BENIGN
192.168.10.3-192.168.10.50-389-55726-6	192.168.10.50	55726	192.168.10.3	389	6	03.07.2017 08:57	96843647	106	65	18476.0	21550.0	1337.0	0.0	174.3018867924528	228.70097631587558	3069.0	0.0	331.53846153846155	423.67875790962916	413.30537665521825	1.765732758907768	569668.5117647059	4191469.615424986	5.0695298E7	0.0	9.6843647E7	922320.4476190474	5312277.693921921	5.0695298E7	2.0	9.6843581E7	1513180.9531249998	6761124.247158097	5.0695682E7	2.0	0	0	0	0	3408	2096	1.094547792071482	0.6711849668362861	0.0	3069.0	232.7093023255815	324.72033369907564	105443.29511763902	0	0	0	1	0	0	0	0	0.0	234.0701754385965	174.30188679245282	331.53846153846155	3408	0	0	0	0	0	0	106	18476	65	21550	29200	2077	60	32	3440398.0	4242462.171228715	8705316.0	362.0	1.99350675E7	2.1406479461896606E7	5.0695298E7	5038188.0	BENIGN
192.168.10.17-91.189.89.199-123-123-17	192.168.10.17	123	91.189.89.199	123	17	03.07.2017 08:57	66094011	2	2	96.0	96.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	2.904953067532851	0.06051985557360107	2.2031337E7	3.7996393473378934E7	6.5905793E7	94000.0	6.6000011E7	6.6000011E7	0.0	6.6000011E7	6.6000011E7	6.5999793E7	6.5999793E7	0.0	6.5999793E7	6.5999793E7	0	0	0	0	52	52	0.030259927786800533	0.030259927786800533	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	60.0	48.0	48.0	52	0	0	0	0	0	0	2	96	2	96	-1	-1	1	20	94218.0	0.0	94218.0	94218.0	6.5905793E7	0.0	6.5905793E7	6.5905793E7	BENIGN
